Time (ms),Name,Value
449850,"Upper error","9.153823852539062"
449860,"getRPMtop","9.90887451171875"
449888,"Upper error","9.333236694335938"
449979,"getRPMtop","-9.333236694335938"
449980,"Upper error","4.9359893798828125"
450031,"Upper error","8.884201049804688"
450031,"getRPMtop","9.440826416015625"
450046,"Upper error","4.8524169921875"
450085,"Upper error","8.826400756835938"
450086,"getRPMtop","8.826400756835938"
450135,"Upper error","4.864654541015625"
450136,"getRPMtop","4.7269744873046875"
450176,"Upper error","4.7269744873046875"
450176,"Upper error","4.745361328125"
450205,"getRPMtop","4.745361328125"
450286,"Upper error","3.08306884765625"
450286,"getRPMtop","3.08306884765625"
450287,"Upper error","8.916748046875"
450348,"Upper error","9.076431274414062"
450349,"getRPMtop","9.076431274414062"
450407,"Upper error","9.298065185546875"
450408,"Upper error","4.7936859130859375"
450408,"getRPMtop","9.267974853515625"
450458,"getRPMtop","-9.267974853515625"
450479,"getRPMtop","9.132034301757812"
450566,"getRPMtop","0.0"
583532,"Delay Pot: ","6.04284929500043E-4"
583542,"Acquirer In: ","false"
583543,"Speed settled","false"
583558,"Distance: ","0.0"
583559,"Acquirer speed","0.0"
583560,"Delay Time: ","0.0018567803428852876"
583562,"Conveyor In: ","false"
583569,"Shoot Button: ","false"
583570,"Stinger Switch: ","false"
583571,"Max Voltage: ","3.2544772019776596"
583571,"Speed Trim: ","1.6621864127449184"
583572,"Ball settled","false"
583574,"Battery voltage","12.55391172504"
583575,"Button Pressed: ","1.0"
583575,"Acquirer Out: ","false"
583576,"Auton Setting Switch: ","1.0"
583578,"Conveyor Out: ","false"
583588,"Speed Trim: ","1.6613806995055849"
583588,"Delay Pot: ","-0.0010071415491670344"
583589,"Delay Time: ","0.0"
583589,"Max Voltage: ","3.253671488738326"
583633,"Speed Trim: ","1.6621864127449184"
583633,"Delay Pot: ","0.0010071415491665903"
583634,"Delay Time: ","0.003095208617060086"
583634,"Max Voltage: ","3.2538729170481595"
583635,"Battery voltage","12.54527456784"
583677,"Speed Trim: ","1.6621864127449182"
583677,"Delay Pot: ","0.0020142830983336246"
583677,"Delay Time: ","0.006190034045187207"
583678,"Max Voltage: ","3.2540743453579926"
583717,"Speed Trim: ","1.663596410913752"
583718,"Delay Pot: ","0.001812854788500129"
583722,"Delay Time: ","0.005569306930692622"
583726,"Max Voltage: ","3.2550814869071596"
583753,"Speed Trim: ","1.663999267533419"
583754,"Delay Pot: ","0.002417139718000616"
583754,"Delay Time: ","0.007422986514908598"
583754,"Max Voltage: ","3.25629005676616"
583766,"Battery voltage","12.55391172504"
583797,"Speed Trim: ","1.662992125984252"
583797,"Delay Pot: ","6.042849295004871E-4"
583798,"Delay Time: ","0.0018566654288909292"
583799,"Max Voltage: ","3.254678630287493"
583877,"Speed Trim: ","1.6611792711957516"
583878,"Delay Pot: ","-0.0014099981688335816"
583878,"Delay Time: ","0.0"
583879,"Max Voltage: ","3.253067203808826"
583889,"Battery voltage","12.54527456784"
583902,"Battery voltage","12.55391172504"
583913,"Speed Trim: ","1.6607764145760846"
583913,"Delay Pot: ","-6.04284929500043E-4"
583914,"Max Voltage: ","3.2534700604284925"
583933,"Speed Trim: ","1.663193554294085"
583941,"Delay Pot: ","0.0010071415491665903"
583942,"Delay Time: ","0.003093676525181824"
583942,"Max Voltage: ","3.255484343526826"
583979,"Speed Trim: ","1.6613806995055849"
583979,"Delay Pot: ","-0.0026185680278341117"
583980,"Delay Time: ","0.0"
583982,"Max Voltage: ","3.253671488738326"
583992,"Speed Trim: ","1.6605749862662516"
583992,"Delay Pot: ","-0.001208569859000086"
584022,"Max Voltage: ","3.2526643471891594"
584023,"Speed Trim: ","1.661984984435085"
584023,"Delay Pot: ","-2.014283098334957E-4"
584024,"Max Voltage: ","3.253671488738326"
584078,"Speed Trim: ","1.6625892693645852"
584080,"Delay Pot: ","0.001812854788500129"
584081,"Delay Time: ","0.005570341028655863"
584082,"Max Voltage: ","3.2544772019776596"
584099,"Speed Trim: ","1.660977842885918"
584100,"Delay Pot: ","-8.057132393335387E-4"
584102,"Delay Time: ","0.0"
584103,"Max Voltage: ","3.253067203808826"
584127,"Speed Trim: ","1.6617835561252516"
584127,"Delay Pot: ","0.0010071415491665903"
584127,"Delay Time: ","0.0030954002352497146"
584128,"Max Voltage: ","3.253671488738326"
584272,"Speed Trim: ","1.664200695843252"
584272,"Delay Pot: ","0.004028566196667249"
584275,"Delay Time: ","0.01237087895094938"
584275,"Max Voltage: ","3.256491485075993"
584293,"Speed Trim: ","1.6631935542940852"
584293,"Delay Pot: ","0.0020142830983336246"
584293,"Delay Time: ","0.006188118811881146"
584298,"Max Voltage: ","3.2550814869071596"
584377,"Speed Trim: ","1.6607764145760848"
584378,"Delay Pot: ","-2.014283098334957E-4"
584378,"Delay Time: ","0.0"
584379,"Max Voltage: ","3.253067203808826"
584552,"Speed Trim: ","1.6633949826039187"
584562,"Delay Pot: ","0.0028199963376671633"
584562,"Delay Time: ","0.008662830270404272"
584562,"Max Voltage: ","3.255282915216993"
584578,"Speed Trim: ","1.660776414576085"
584578,"Delay Pot: ","-0.001812854788500129"
584579,"Delay Time: ","0.0"
584579,"Max Voltage: ","3.2526643471891594"
584888,"Speed Trim: ","1.6629921259842517"
584889,"Delay Pot: ","2.014283098330516E-4"
584889,"Delay Time: ","6.188118811871596E-4"
584889,"Max Voltage: ","3.2550814869071596"
584889,"Speed Trim: ","1.6613806995055849"
584890,"Delay Pot: ","0.0"
584890,"Delay Time: ","0.0"
584890,"Max Voltage: ","3.2538729170481595"
584890,"Speed Trim: ","1.6623878410547515"
584891,"Delay Pot: ","8.057132393330946E-4"
584891,"Delay Time: ","0.002476013618073791"
584891,"Max Voltage: ","3.2540743453579926"
584892,"Speed Trim: ","1.6609778428859183"
584892,"Delay Pot: ","-0.0016114264786670773"
584893,"Delay Time: ","0.0"
584893,"Max Voltage: ","3.2526643471891594"
584893,"Speed Trim: ","1.6605749862662513"
584894,"Delay Pot: ","-0.0022157114081671203"
584894,"Max Voltage: ","3.2522614905694924"
584894,"Speed Trim: ","1.6623878410547517"
584894,"Delay Pot: ","0.0014099981688335816"
584895,"Delay Time: ","0.004331683168316939"
584895,"Max Voltage: ","3.2550814869071596"
584900,"Speed Trim: ","1.6621864127449184"
584900,"Delay Pot: ","-6.042849295004871E-4"
584901,"Delay Time: ","0.0"
584901,"Max Voltage: ","3.253671488738326"
584936,"Speed Trim: ","1.6625892693645854"
584936,"Delay Pot: ","-8.057132393330946E-4"
584937,"Max Voltage: ","3.2542757736678265"
585000,"Speed Trim: ","1.6627906976744187"
585000,"Delay Pot: ","0.0"
585000,"Max Voltage: ","3.2548800585973265"
585031,"Speed Trim: ","1.6607764145760848"
585032,"Delay Pot: ","-0.0010071415491665903"
585033,"Max Voltage: ","3.252462918879326"
585185,"Speed Trim: ","1.6605749862662513"
585185,"Delay Pot: ","-0.0010071415491670344"
585186,"Max Voltage: ","3.2534700604284925"
585601,"Speed Trim: ","1.6601721296465848"
585601,"Delay Pot: ","-0.0014099981688335816"
585602,"Max Voltage: ","3.252462918879326"
585617,"Battery voltage","12.54527456784"
585642,"Speed Trim: ","1.663596410913752"
585643,"Delay Pot: ","0.002417139718000172"
585644,"Delay Time: ","0.007425283088917168"
585645,"Max Voltage: ","3.255282915216993"
585756,"Speed Trim: ","1.6611792711957516"
585756,"Delay Pot: ","-0.0028199963376671633"
585756,"Delay Time: ","0.0"
585756,"Max Voltage: ","3.2532686321186595"
585772,"Battery voltage","12.55391172504"
585777,"Speed Trim: ","1.6615821278154184"
585777,"Delay Pot: ","0.0"
585816,"Speed Trim: ","1.6615821278154181"
585816,"Delay Pot: ","-4.028566196669914E-4"
585817,"Max Voltage: ","3.255282915216993"
586044,"Speed Trim: ","1.6609778428859183"
586045,"Delay Pot: ","-6.04284929500043E-4"
586049,"Max Voltage: ","3.252462918879326"
586077,"Speed Trim: ","1.6619849844350847"
586078,"Delay Pot: ","-2.0142830983393978E-4"
586078,"Max Voltage: ","3.2540743453579926"
586151,"Speed Trim: ","1.6607764145760848"
586153,"Delay Pot: ","-0.002417139718000616"
586159,"Max Voltage: ","3.2522614905694924"
586185,"Speed Trim: ","1.6615821278154181"
586185,"Max Voltage: ","3.2534700604284925"
586291,"Speed Trim: ","1.6605749862662516"
586293,"Delay Pot: ","-0.0028199963376671633"
586314,"Max Voltage: ","3.252462918879326"
586315,"Speed Trim: ","1.6639992675334185"
586315,"Delay Pot: ","0.0038271378868337536"
586316,"Delay Time: ","0.011752335003401502"
586316,"Max Voltage: ","3.256491485075993"
586336,"Speed Trim: ","1.6615821278154184"
586344,"Delay Pot: ","-0.0010071415491670344"
586345,"Delay Time: ","0.0"
586345,"Max Voltage: ","3.2532686321186595"
586365,"Speed Trim: ","1.6639992675334185"
586366,"Delay Pot: ","0.001812854788500129"
586366,"Delay Time: ","0.005566895527926812"
586369,"Max Voltage: ","3.256491485075993"
586485,"Speed Trim: ","1.661984984435085"
586485,"Delay Pot: ","-4.028566196669914E-4"
586486,"Delay Time: ","0.0"
586488,"Max Voltage: ","3.2534700604284925"
586527,"Speed Trim: ","1.6601721296465846"
586527,"Delay Pot: ","-0.002417139718000616"
586528,"Max Voltage: ","3.252060062259659"
586636,"Speed Trim: ","1.6631935542940852"
586643,"Delay Pot: ","0.0"
586643,"Max Voltage: ","3.2544772019776596"
586654,"Speed Trim: ","1.6599707013367513"
586655,"Delay Pot: ","-0.00120856985900053"
586655,"Max Voltage: ","3.2516572056399924"
586689,"Speed Trim: ","1.6617835561252516"
586689,"Delay Pot: ","4.028566196669914E-4"
586690,"Delay Time: ","0.0012380834468251264"
586690,"Max Voltage: ","3.2538729170481595"
586690,"Battery voltage","12.54527456784"
586833,"Speed Trim: ","1.662387841054752"
586837,"Delay Pot: ","0.003021424647500659"
586837,"Delay Time: ","0.009283327144449188"
586838,"Max Voltage: ","3.254678630287493"
586851,"Battery voltage","12.55391172504"
586909,"Speed Trim: ","1.661380699505585"
586909,"Delay Pot: ","-0.002417139718000172"
586910,"Delay Time: ","0.0"
586910,"Max Voltage: ","3.2532686321186595"
586960,"Speed Trim: ","1.6648049807727523"
586960,"Delay Pot: ","0.002417139718000172"
586961,"Delay Time: ","0.007422068283027607"
586961,"Max Voltage: ","3.2566929133858267"
586962,"Battery voltage","12.54527456784"
586974,"Speed Trim: ","1.6613806995055849"
586975,"Delay Pot: ","-0.0010071415491670344"
586979,"Delay Time: ","0.0"
586980,"Max Voltage: ","3.2538729170481595"
587023,"Battery voltage","12.55391172504"
587024,"Speed Trim: ","1.6613806995055846"
587024,"Delay Pot: ","6.042849294995989E-4"
587024,"Delay Time: ","0.0018573551262986345"
587025,"Max Voltage: ","3.2534700604284925"
587036,"Battery voltage","12.54527456784"
587109,"Speed Trim: ","1.6621864127449184"
587110,"Delay Pot: ","4.028566196665473E-4"
587110,"Delay Time: ","0.0012377769525925885"
587110,"Max Voltage: ","3.254678630287493"
587200,"Delay Pot: ","4.028566196669914E-4"
587200,"Delay Time: ","0.0012380834468251264"
587201,"Max Voltage: ","3.2538729170481595"
587234,"Speed Trim: ","1.6611792711957518"
587234,"Delay Time: ","0.0012384667781294872"
587235,"Max Voltage: ","3.252865775498993"
587235,"Battery voltage","12.55391172504"
587313,"Speed Trim: ","1.6619849844350851"
587331,"Delay Pot: ","-2.014283098330516E-4"
587332,"Delay Time: ","0.0"
587332,"Max Voltage: ","3.2538729170481595"
587469,"Speed Trim: ","1.6605749862662513"
587470,"Delay Pot: ","6.042849294995989E-4"
587470,"Delay Time: ","0.0018573551262986345"
587471,"Max Voltage: ","3.2534700604284925"
587471,"Battery voltage","12.54527456784"
587502,"Battery voltage","12.55391172504"
587541,"Speed Trim: ","1.6623878410547521"
587825,"Delay Pot: ","0.001812854788500573"
587830,"Delay Time: ","0.005570685813321046"
587831,"Max Voltage: ","3.2542757736678265"
587832,"Speed Trim: ","1.6611792711957516"
587833,"Delay Pot: ","-6.04284929500043E-4"
587833,"Delay Time: ","0.0"
587833,"Max Voltage: ","3.2532686321186595"
587834,"Speed Trim: ","1.6611792711957518"
587834,"Delay Pot: ","-6.042849294995989E-4"
587834,"Max Voltage: ","3.252865775498993"
587845,"Speed Trim: ","1.6617835561252516"
587845,"Delay Pot: ","-0.0010071415491670344"
587846,"Max Voltage: ","3.2538729170481595"
587974,"Speed Trim: ","1.6627906976744187"
587974,"Delay Pot: ","0.0016114264786670773"
587979,"Delay Time: ","0.0049508014109789136"
587980,"Max Voltage: ","3.2548800585973265"
588062,"Speed Trim: ","1.6617835561252516"
588062,"Delay Pot: ","-6.04284929500043E-4"
588063,"Delay Time: ","0.0"
588063,"Max Voltage: ","3.2544772019776596"
588136,"Speed Trim: ","1.6615821278154181"
588136,"Delay Pot: ","0.0020142830983336246"
588136,"Delay Time: ","0.0061908004705007935"
588137,"Max Voltage: ","3.253671488738326"
588207,"Speed Trim: ","1.6629921259842522"
588222,"Delay Pot: ","0.0014099981688340257"
588222,"Delay Time: ","0.004331951234607573"
588223,"Max Voltage: ","3.2548800585973265"
588287,"Speed Trim: ","1.662387841054752"
588287,"Delay Pot: ","-2.014283098330516E-4"
588288,"Delay Time: ","0.0"
588288,"Max Voltage: ","3.2538729170481595"
588344,"Speed Trim: ","1.6621864127449184"
588344,"Delay Pot: ","0.0016114264786666332"
588345,"Delay Time: ","0.0049514142476936454"
588345,"Max Voltage: ","3.2544772019776596"
588493,"Speed Trim: ","1.6617835561252516"
588494,"Delay Pot: ","0.0"
588494,"Delay Time: ","0.0"
588600,"Speed Trim: ","1.6623878410547521"
588600,"Delay Pot: ","8.057132393339828E-4"
588601,"Delay Time: ","0.002475860361477233"
588601,"Max Voltage: ","3.2542757736678265"
588697,"Speed Trim: ","1.663596410913752"
588698,"Delay Pot: ","0.002417139718000172"
588698,"Delay Time: ","0.007425283088917168"
588699,"Max Voltage: ","3.255282915216993"
588722,"Speed Trim: ","1.663193554294085"
588722,"Delay Pot: ","0.0020142830983336246"
588722,"Delay Time: ","0.0061869702406731"
588722,"Max Voltage: ","3.2556857718366596"
588782,"Speed Trim: ","1.6629921259842522"
588782,"Delay Pot: ","0.0022157114081671203"
588783,"Delay Time: ","0.006807351940095665"
588783,"Max Voltage: ","3.2548800585973265"
588828,"Battery voltage","12.54527456784"
588836,"Speed Trim: ","1.6605749862662513"
588839,"Delay Pot: ","-4.028566196665473E-4"
588840,"Delay Time: ","0.0"
588842,"Max Voltage: ","3.253067203808826"
588897,"Speed Trim: ","1.6625892693645852"
588897,"Delay Pot: ","0.0020142830983336246"
588900,"Delay Time: ","0.00618926780961808"
588900,"Max Voltage: ","3.2544772019776596"
588901,"Battery voltage","12.55391172504"
588924,"Speed Trim: ","1.6617835561252514"
588925,"Delay Pot: ","-8.057132393339828E-4"
588925,"Delay Time: ","0.0"
588925,"Max Voltage: ","3.2540743453579926"
588985,"Battery voltage","12.54527456784"
588985,"Speed Trim: ","1.660373557956418"
588986,"Delay Pot: ","-0.001812854788500129"
588986,"Max Voltage: ","3.2522614905694924"
589001,"Speed Trim: ","1.6621864127449184"
589002,"Delay Pot: ","0.0014099981688335816"
589003,"Delay Time: ","0.0043324874667327925"
589003,"Max Voltage: ","3.2544772019776596"
589152,"Speed Trim: ","1.6633949826039187"
589153,"Delay Pot: ","0.00120856985900053"
589153,"Delay Time: ","0.0037126415444599485"
589153,"Max Voltage: ","3.255282915216993"
589178,"Speed Trim: ","1.6627906976744187"
589178,"Delay Pot: ","0.002417139718000616"
589179,"Delay Time: ","0.007426661715559624"
589179,"Max Voltage: ","3.254678630287493"
589322,"Speed Trim: ","1.663999267533419"
589323,"Delay Time: ","0.007422986514908598"
589323,"Max Voltage: ","3.25629005676616"
589391,"Battery voltage","12.55391172504"
589402,"Speed Trim: ","1.662790697674419"
589402,"Delay Pot: ","-0.0012085698589996419"
589403,"Delay Time: ","0.0"
589403,"Max Voltage: ","3.2542757736678265"
589474,"Speed Trim: ","1.6619849844350851"
589474,"Delay Pot: ","0.001812854788500129"
589475,"Delay Time: ","0.005569996286668695"
589477,"Max Voltage: ","3.254678630287493"
589556,"Speed Trim: ","1.662790697674419"
589568,"Delay Pot: ","-0.0012085698589996419"
589568,"Delay Time: ","0.0"
589569,"Max Voltage: ","3.2542757736678265"
589573,"Speed Trim: ","1.6623878410547521"
589622,"Delay Pot: ","8.057132393339828E-4"
589622,"Delay Time: ","0.002475860361477233"
589673,"Speed Trim: ","1.6627906976744184"
589703,"Delay Pot: ","0.001208569859000086"
589704,"Delay Time: ","0.003713560685770575"
589704,"Max Voltage: ","3.2544772019776596"
589705,"Speed Trim: ","1.6639992675334185"
589705,"Delay Pot: ","0.001812854788500129"
589706,"Delay Time: ","0.005568273216605381"
589706,"Max Voltage: ","3.2556857718366596"
589781,"Speed Trim: ","1.6615821278154184"
589781,"Delay Pot: ","-0.001208569859000086"
589781,"Delay Time: ","0.0"
589782,"Max Voltage: ","3.2532686321186595"
589805,"Speed Trim: ","1.6611792711957516"
589806,"Delay Pot: ","-6.04284929500043E-4"
589806,"Max Voltage: ","3.2538729170481595"
589856,"Speed Trim: ","1.6631935542940852"
589893,"Delay Pot: ","8.057132393335387E-4"
589893,"Delay Time: ","0.0024750943629728442"
589894,"Max Voltage: ","3.255282915216993"
589934,"Speed Trim: ","1.6605749862662516"
589949,"Delay Pot: ","-0.001208569859000086"
589949,"Delay Time: ","0.0"
589950,"Max Voltage: ","3.252462918879326"
589980,"Speed Trim: ","1.6609778428859185"
589981,"Delay Pot: ","-6.042849294995989E-4"
589981,"Max Voltage: ","3.252865775498993"
590046,"Speed Trim: ","1.664200695843252"
590047,"Delay Pot: ","0.0032228529573337106"
590047,"Delay Time: ","0.00989853996535477"
590047,"Max Voltage: ","3.255887200146493"
590066,"Speed Trim: ","1.6617835561252516"
590066,"Delay Pot: ","2.014283098334957E-4"
590067,"Delay Time: ","6.190800470504889E-4"
590067,"Max Voltage: ","3.253671488738326"
590124,"Speed Trim: ","1.6615821278154186"
590124,"Delay Pot: ","4.028566196669914E-4"
590125,"Delay Time: ","0.0012379301807386165"
590125,"Max Voltage: ","3.2542757736678265"
590223,"Speed Trim: ","1.6639992675334188"
590223,"Delay Pot: ","0.0028199963376671633"
590223,"Delay Time: ","0.008660686668728948"
590224,"Max Voltage: ","3.2560886284563266"
590265,"Speed Trim: ","1.6627906976744187"
590265,"Delay Pot: ","-4.028566196665473E-4"
590266,"Delay Time: ","0.0"
590267,"Max Voltage: ","3.2548800585973265"
590280,"Battery voltage","12.54527456784"
590310,"Battery voltage","12.55391172504"
590339,"Speed Trim: ","1.6611792711957518"
590344,"Delay Pot: ","-6.042849294995989E-4"
590344,"Max Voltage: ","3.252865775498993"
590355,"Battery voltage","12.54527456784"
590393,"Speed Trim: ","1.6609778428859183"
590393,"Delay Pot: ","-0.001208569859000086"
590394,"Max Voltage: ","3.2532686321186595"
590394,"Battery voltage","12.55391172504"
590701,"Battery voltage","12.54527456784"
590701,"Battery voltage","12.55391172504"
590701,"Battery voltage","12.54527456784"
590710,"Battery voltage","12.55391172504"
590748,"Battery voltage","12.54527456784"
590779,"Speed Trim: ","1.6631935542940854"
590780,"Delay Pot: ","0.0020142830983336246"
590780,"Delay Time: ","0.00618850176372296"
590780,"Max Voltage: ","3.2548800585973265"
590828,"Speed Trim: ","1.6619849844350851"
590829,"Delay Pot: ","-0.0022157114081671203"
590829,"Delay Time: ","0.0"
590829,"Max Voltage: ","3.2538729170481595"
590870,"Battery voltage","12.55391172504"
590907,"Battery voltage","12.54527456784"
590924,"Speed Trim: ","1.6615821278154186"
590925,"Delay Pot: ","4.028566196669914E-4"
590926,"Delay Time: ","0.0012379301807386165"
590926,"Max Voltage: ","3.2542757736678265"
590970,"Speed Trim: ","1.6621864127449186"
590970,"Delay Pot: ","0.0014099981688340257"
590971,"Delay Time: ","0.004331951234607573"
590971,"Max Voltage: ","3.2548800585973265"
590983,"Battery voltage","12.55391172504"
591025,"Battery voltage","12.54527456784"
591066,"Speed Trim: ","1.6633949826039185"
591066,"Delay Pot: ","-0.0010071415491670344"
591067,"Delay Time: ","0.0"
591067,"Max Voltage: ","3.2550814869071596"
591068,"Battery voltage","12.55391172504"
591134,"Speed Trim: ","1.6619849844350854"
591135,"Delay Pot: ","-0.001812854788500129"
591135,"Max Voltage: ","3.2542757736678265"
591136,"Battery voltage","12.54527456784"
591188,"Battery voltage","12.55391172504"
591217,"Speed Trim: ","1.662992125984252"
591218,"Delay Pot: ","0.001812854788500573"
591218,"Delay Time: ","0.005567928730513166"
591222,"Max Voltage: ","3.255887200146493"
591281,"Battery voltage","12.54527456784"
591296,"Speed Trim: ","1.6615821278154181"
591303,"Delay Pot: ","0.0"
591303,"Delay Time: ","0.0"
591304,"Max Voltage: ","3.2534700604284925"
591342,"Battery voltage","12.55391172504"
591342,"Speed Trim: ","1.660373557956418"
591343,"Delay Pot: ","-0.0038271378868341976"
591343,"Max Voltage: ","3.2522614905694924"
591397,"Battery voltage","12.54527456784"
591411,"Battery voltage","12.55391172504"
591457,"Speed Trim: ","1.6615821278154184"
591458,"Delay Pot: ","8.057132393335387E-4"
591458,"Delay Time: ","0.002476626834252005"
591458,"Max Voltage: ","3.2532686321186595"
591515,"Speed Trim: ","1.6607764145760848"
591515,"Delay Pot: ","0.0"
591516,"Delay Time: ","0.0"
591516,"Max Voltage: ","3.252462918879326"
591565,"Speed Trim: ","1.6623878410547517"
591565,"Delay Pot: ","-0.0010071415491665903"
591565,"Max Voltage: ","3.2544772019776596"
591633,"Speed Trim: ","1.6627906976744184"
591652,"Delay Pot: ","0.001812854788500129"
591652,"Delay Time: ","0.005570341028655863"
591682,"Speed Trim: ","1.660373557956418"
591683,"Delay Pot: ","-0.0022157114081671203"
591683,"Delay Time: ","0.0"
591683,"Max Voltage: ","3.2522614905694924"
591725,"Speed Trim: ","1.6617835561252516"
591725,"Delay Pot: ","-0.00120856985900053"
591726,"Max Voltage: ","3.253671488738326"
591726,"Battery voltage","12.54527456784"
591773,"Speed Trim: ","1.6611792711957516"
591773,"Delay Pot: ","-0.0016114264786666332"
591773,"Max Voltage: ","3.2538729170481595"
591774,"Battery voltage","12.55391172504"
591853,"Speed Trim: ","1.6617835561252514"
591854,"Delay Pot: ","2.014283098330516E-4"
591879,"Delay Time: ","6.191183754324232E-4"
591879,"Max Voltage: ","3.2534700604284925"
591905,"Speed Trim: ","1.6609778428859185"
591905,"Delay Pot: ","-6.042849294995989E-4"
591905,"Delay Time: ","0.0"
591906,"Max Voltage: ","3.252865775498993"
591974,"Speed Trim: ","1.6627906976744187"
591985,"Delay Pot: ","0.00120856985900053"
591985,"Delay Time: ","0.0037131010582348674"
591986,"Max Voltage: ","3.2548800585973265"
592027,"Speed Trim: ","1.6627906976744184"
592027,"Delay Pot: ","2.014283098334957E-4"
592028,"Delay Time: ","6.187735907435521E-4"
592028,"Max Voltage: ","3.255282915216993"
592095,"Battery voltage","12.54527456784"
592116,"Speed Trim: ","1.6629921259842515"
592122,"Delay Pot: ","0.0"
592123,"Delay Time: ","0.0"
592123,"Max Voltage: ","3.255484343526826"
592157,"Battery voltage","12.55391172504"
592178,"Speed Trim: ","1.6633949826039187"
592179,"Delay Pot: ","8.057132393335387E-4"
592179,"Delay Time: ","0.0024750943629728442"
592180,"Max Voltage: ","3.255282915216993"
592231,"Battery voltage","12.54527456784"
592244,"Battery voltage","12.55391172504"
592265,"Speed Trim: ","1.6607764145760848"
592265,"Delay Pot: ","-6.04284929500043E-4"
592296,"Delay Time: ","0.0"
592297,"Max Voltage: ","3.253067203808826"
592297,"Battery voltage","12.54527456784"
592299,"Speed Trim: ","1.6644021241530857"
592300,"Delay Pot: ","0.002417139718000616"
592303,"Delay Time: ","0.007422986514908598"
592303,"Max Voltage: ","3.25629005676616"
592354,"Battery voltage","12.55391172504"
592364,"Battery voltage","12.54527456784"
592400,"Speed Trim: ","1.6617835561252516"
592400,"Delay Pot: ","8.057132393330946E-4"
592401,"Delay Time: ","0.0024763201881992255"
592686,"Max Voltage: ","3.253671488738326"
592715,"Battery voltage","12.55391172504"
592749,"Battery voltage","12.54527456784"
592762,"Speed Trim: ","1.6605749862662518"
592762,"Delay Pot: ","-8.057132393330946E-4"
592762,"Delay Time: ","0.0"
592763,"Max Voltage: ","3.252865775498993"
592845,"Speed Trim: ","1.6627906976744184"
592846,"Delay Pot: ","8.057132393335387E-4"
592846,"Delay Time: ","0.002475707123847505"
592847,"Max Voltage: ","3.2544772019776596"
592869,"Delay Pot: ","0.0014099981688335816"
592869,"Delay Time: ","0.004331683168316939"
592869,"Max Voltage: ","3.2550814869071596"
592907,"Speed Trim: ","1.660776414576085"
592907,"Delay Pot: ","-0.0016114264786670773"
592908,"Delay Time: ","0.0"
592908,"Max Voltage: ","3.2526643471891594"
592975,"Battery voltage","12.55391172504"
592976,"Speed Trim: ","1.663999267533419"
592976,"Delay Pot: ","0.003021424647500659"
592977,"Delay Time: ","0.009278733143635406"
592977,"Max Voltage: ","3.25629005676616"
593040,"Speed Trim: ","1.6611792711957516"
593041,"Delay Pot: ","-0.0016114264786670773"
593041,"Delay Time: ","0.0"
593041,"Max Voltage: ","3.2532686321186595"
593114,"Speed Trim: ","1.6629921259842522"
593115,"Delay Pot: ","2.014283098334957E-4"
593115,"Delay Time: ","6.188501763727053E-4"
593116,"Max Voltage: ","3.2548800585973265"
593140,"Speed Trim: ","1.6621864127449182"
593140,"Delay Pot: ","0.0010071415491665903"
593141,"Delay Time: ","0.003095017022592921"
593141,"Max Voltage: ","3.2540743453579926"
593243,"Speed Trim: ","1.6637978392235853"
593243,"Delay Pot: ","0.0016114264786666332"
593244,"Delay Time: ","0.004949269982676703"
593244,"Max Voltage: ","3.255887200146493"
593284,"Speed Trim: ","1.6611792711957514"
593285,"Delay Pot: ","4.028566196665473E-4"
593285,"Delay Time: ","0.0012382367508662114"
593285,"Max Voltage: ","3.2534700604284925"
593439,"Speed Trim: ","1.660776414576085"
593439,"Delay Pot: ","-0.0010071415491665903"
593440,"Delay Time: ","0.0"
593440,"Max Voltage: ","3.2526643471891594"
593486,"Speed Trim: ","1.6635964109137522"
593486,"Delay Pot: ","0.0014099981688335816"
593486,"Delay Time: ","0.0043300754670296746"
593487,"Max Voltage: ","3.25629005676616"
593632,"Speed Trim: ","1.6621864127449186"
593632,"Delay Pot: ","0.0"
593646,"Delay Time: ","0.0"
593646,"Max Voltage: ","3.2542757736678265"
593688,"Speed Trim: ","1.6621864127449184"
593688,"Delay Pot: ","0.001208569859000086"
593688,"Delay Time: ","0.003713560685770575"
593688,"Max Voltage: ","3.2544772019776596"
593786,"Speed Trim: ","1.6611792711957516"
593787,"Delay Pot: ","-2.014283098330516E-4"
593787,"Delay Time: ","0.0"
593787,"Max Voltage: ","3.2532686321186595"
593832,"Speed Trim: ","1.6619849844350847"
593833,"Delay Pot: ","-2.0142830983393978E-4"
593833,"Max Voltage: ","3.2540743453579926"
593880,"Speed Trim: ","1.6631935542940852"
593880,"Delay Pot: ","0.0016114264786670773"
593881,"Delay Time: ","0.004950495049505462"
593881,"Max Voltage: ","3.2550814869071596"
593949,"Battery voltage","12.54527456784"
593955,"Speed Trim: ","1.6615821278154181"
593965,"Delay Pot: ","-0.0014099981688340257"
593965,"Delay Time: ","0.0"
593966,"Max Voltage: ","3.2534700604284925"
594017,"Speed Trim: ","1.6605749862662516"
594017,"Delay Pot: ","-0.0032228529573337106"
594017,"Max Voltage: ","3.2526643471891594"
594097,"Speed Trim: ","1.6617835561252516"
594097,"Delay Pot: ","4.028566196669914E-4"
594098,"Delay Time: ","0.0012380834468251264"
594098,"Max Voltage: ","3.2538729170481595"
594176,"Speed Trim: ","1.6629921259842522"
